pair_id,feature,is_target,alpha,base_contrast,contrast,delta_contrast
p149,3518,0,1.5,2.125,2.1875,0.0625
p150,3518,0,1.5,1.9375,1.8125,-0.125
p151,3518,0,1.5,-0.453125,-0.375,0.078125
p152,3518,0,1.5,-0.28125,-0.25,0.03125
p153,3518,0,1.5,0.8125,0.75,-0.0625
p154,3518,0,1.5,0.1875,0.1875,0.0
p155,3518,0,1.5,1.515625,1.46875,-0.046875
p156,3518,0,1.5,3.625,3.53125,-0.09375
p157,3518,0,1.5,2.03125,1.875,-0.15625
p158,3518,0,1.5,1.8125,1.90625,0.09375
p159,3518,0,1.5,2.71875,2.59375,-0.125
p160,3518,0,1.5,3.625,3.53125,-0.09375
p161,3518,0,1.5,3.875,3.75,-0.125
p162,3518,0,1.5,0.75,0.8125,0.0625
p163,3518,0,1.5,-1.375,-1.125,0.25
p164,3518,0,1.5,-2.625,-2.5625,0.0625
p165,3518,0,1.5,-1.6875,-1.5625,0.125
p166,3518,0,1.5,4.6875,4.5625,-0.125
p167,3518,0,1.5,1.375,1.4375,0.0625
p168,3518,0,1.5,3.25,3.125,-0.125
p169,3518,0,1.5,1.4375,1.375,-0.0625
p170,3518,0,1.5,5.375,5.0625,-0.3125
p171,3518,0,1.5,4.53125,4.5,-0.03125
p172,3518,0,1.5,0.9375,0.875,-0.0625
p173,3518,0,1.5,2.75,2.625,-0.125
p174,3518,0,1.5,3.5625,3.4375,-0.125
p175,3518,0,1.5,3.5,3.375,-0.125
p176,3518,0,1.5,5.5,5.5,0.0
p177,3518,0,1.5,3.9375,3.6875,-0.25
p178,3518,0,1.5,2.4375,2.5,0.0625
p179,3518,0,1.5,4.0,3.9375,-0.0625
p180,3518,0,1.5,3.0,3.0,0.0
p181,3518,0,1.5,-0.1875,-0.1875,0.0
p182,3518,0,1.5,-0.3125,-0.3125,0.0
p183,3518,0,1.5,-2.375,-2.3125,0.0625
p184,3518,0,1.5,0.0625,0.0,-0.0625
p185,3518,0,1.5,-1.625,-1.625,0.0
p186,3518,0,1.5,-0.0625,-0.0625,0.0
p187,3518,0,1.5,-3.4375,-3.375,0.0625
p188,3518,0,1.5,0.5,0.1875,-0.3125
p189,3518,0,1.5,1.75,1.6875,-0.0625
p190,3518,0,1.5,1.6875,1.4375,-0.25
p191,3518,0,1.5,5.125,4.6875,-0.4375
p192,3518,0,1.5,2.75,2.375,-0.375
p193,3518,0,1.5,10.875,10.125,-0.75
p194,3518,0,1.5,2.875,2.625,-0.25
p195,3518,0,1.5,6.6875,6.3125,-0.375
p196,3518,0,1.5,2.75,2.6875,-0.0625
p197,3518,0,1.5,8.8125,8.0625,-0.75
p198,3518,0,1.5,6.125,5.625,-0.5
p199,3518,0,1.5,10.5625,9.75,-0.8125
p200,3518,0,1.5,3.625,3.4375,-0.1875
p1,3518,0,2.0,6.265625,6.046875,-0.21875
p2,3518,0,2.0,5.5,5.21875,-0.28125
p3,3518,0,2.0,4.84375,4.6875,-0.15625
p4,3518,0,2.0,7.671875,7.609375,-0.0625
p5,3518,0,2.0,5.34375,5.09375,-0.25
p6,3518,0,2.0,3.625,3.5,-0.125
p7,3518,0,2.0,6.96875,6.78125,-0.1875
p8,3518,0,2.0,4.46875,4.15625,-0.3125
p9,3518,0,2.0,5.5625,5.34375,-0.21875
p10,3518,0,2.0,3.625,3.5,-0.125
p11,3518,0,2.0,5.5625,5.3125,-0.25
p12,3518,0,2.0,5.75,5.1875,-0.5625
p13,3518,0,2.0,7.125,6.75,-0.375
p14,3518,0,2.0,4.0,3.9375,-0.0625
p15,3518,0,2.0,10.5,9.875,-0.625
p16,3518,0,2.0,9.84375,9.375,-0.46875
p17,3518,0,2.0,8.4375,8.1875,-0.25
p18,3518,0,2.0,7.75,6.9375,-0.8125
p19,3518,0,2.0,7.125,6.5625,-0.5625
p20,3518,0,2.0,6.875,6.4375,-0.4375
p21,3518,0,2.0,6.75,6.1875,-0.5625
p22,3518,0,2.0,8.25,7.3125,-0.9375
p23,3518,0,2.0,6.375,5.9375,-0.4375
p24,3518,0,2.0,5.1875,4.625,-0.5625
p25,3518,0,2.0,11.1875,10.25,-0.9375
p26,3518,0,2.0,7.0,6.75,-0.25
p27,3518,0,2.0,9.0625,8.1875,-0.875
p28,3518,0,2.0,5.375,5.0,-0.375
p29,3518,0,2.0,7.875,7.1875,-0.6875
p30,3518,0,2.0,4.25,4.0,-0.25
p31,3518,0,2.0,0.28125,0.40625,0.125
p32,3518,0,2.0,0.5625,0.5625,0.0
p33,3518,0,2.0,2.125,1.8125,-0.3125
p34,3518,0,2.0,3.40625,3.3125,-0.09375
p35,3518,0,2.0,2.25,1.875,-0.375
p36,3518,0,2.0,2.15625,1.8125,-0.34375
p37,3518,0,2.0,1.5625,1.0625,-0.5
p38,3518,0,2.0,3.625,3.40625,-0.21875
p39,3518,0,2.0,2.0625,1.9375,-0.125
p40,3518,0,2.0,1.671875,1.703125,0.03125
p41,3518,0,2.0,5.5,5.3125,-0.1875
p42,3518,0,2.0,9.0,8.3125,-0.6875
p43,3518,0,2.0,6.375,6.3125,-0.0625
p44,3518,0,2.0,8.5,7.5,-1.0
p45,3518,0,2.0,11.5,10.5625,-0.9375
p46,3518,0,2.0,5.125,4.6875,-0.4375
p47,3518,0,2.0,9.5,8.9375,-0.5625
p48,3518,0,2.0,12.125,10.6875,-1.4375
p49,3518,0,2.0,9.9375,9.6875,-0.25
p50,3518,0,2.0,7.125,6.6875,-0.4375
p51,3518,0,2.0,4.515625,4.515625,0.0
p52,3518,0,2.0,7.9375,7.84375,-0.09375
p53,3518,0,2.0,11.8125,11.4375,-0.375
p54,3518,0,2.0,11.9453125,11.890625,-0.0546875
p55,3518,0,2.0,11.03125,10.9375,-0.09375
p56,3518,0,2.0,7.15625,6.6875,-0.46875
p57,3518,0,2.0,11.875,11.46875,-0.40625
p58,3518,0,2.0,11.40625,11.09375,-0.3125
p59,3518,0,2.0,4.46875,4.265625,-0.203125
p60,3518,0,2.0,6.84375,6.3125,-0.53125
p61,3518,0,2.0,0.6875,0.375,-0.3125
p62,3518,0,2.0,3.9375,3.5,-0.4375
p63,3518,0,2.0,4.5625,3.9375,-0.625
p64,3518,0,2.0,0.125,0.1875,0.0625
p65,3518,0,2.0,3.8125,3.0625,-0.75
p66,3518,0,2.0,6.8125,6.375,-0.4375
p67,3518,0,2.0,8.625,7.3125,-1.3125
p68,3518,0,2.0,7.4375,6.3125,-1.125
p69,3518,0,2.0,6.375,5.75,-0.625
p70,3518,0,2.0,4.1875,3.875,-0.3125
p71,3518,0,2.0,1.4375,0.875,-0.5625
p72,3518,0,2.0,1.75,1.375,-0.375
p73,3518,0,2.0,1.8125,1.1875,-0.625
p74,3518,0,2.0,-0.0625,-0.25,-0.1875
p75,3518,0,2.0,3.8125,3.3125,-0.5
p76,3518,0,2.0,2.6875,2.6875,0.0
p77,3518,0,2.0,3.875,3.25,-0.625
p78,3518,0,2.0,2.8125,2.25,-0.5625
p79,3518,0,2.0,2.0,1.6875,-0.3125
p80,3518,0,2.0,3.59375,3.34375,-0.25
p81,3518,0,2.0,6.625,6.5,-0.125
p82,3518,0,2.0,2.125,2.375,0.25
p83,3518,0,2.0,5.3125,5.0625,-0.25
p84,3518,0,2.0,8.6875,8.375,-0.3125
p85,3518,0,2.0,6.3125,5.625,-0.6875
p86,3518,0,2.0,5.5625,5.375,-0.1875
p87,3518,0,2.0,6.1875,5.75,-0.4375
p88,3518,0,2.0,2.71875,2.71875,0.0
p89,3518,0,2.0,8.3125,7.84375,-0.46875
p90,3518,0,2.0,4.96875,4.75,-0.21875
p91,3518,0,2.0,5.75,4.875,-0.875
p92,3518,0,2.0,2.0625,1.875,-0.1875
p93,3518,0,2.0,4.375,4.125,-0.25
p94,3518,0,2.0,4.5,3.875,-0.625
p95,3518,0,2.0,5.125,4.4375,-0.6875
p96,3518,0,2.0,9.5,9.3125,-0.1875
p97,3518,0,2.0,5.8125,5.5,-0.3125
p98,3518,0,2.0,6.0,5.25,-0.75
p99,3518,0,2.0,6.875,6.5,-0.375
p100,3518,0,2.0,2.375,2.375,0.0
p101,3518,0,2.0,-0.5625,-0.3125,0.25
p102,3518,0,2.0,0.5625,0.0625,-0.5
p103,3518,0,2.0,2.5,2.125,-0.375
p104,3518,0,2.0,-2.0625,-1.75,0.3125
p105,3518,0,2.0,-2.0,-2.0,0.0
p106,3518,0,2.0,2.75,2.25,-0.5
p107,3518,0,2.0,-2.3125,-1.9375,0.375
p108,3518,0,2.0,5.4375,4.625,-0.8125
p109,3518,0,2.0,-1.3125,-0.875,0.4375
p110,3518,0,2.0,3.9375,3.8125,-0.125
p111,3518,0,2.0,1.1875,0.9375,-0.25
p112,3518,0,2.0,-0.8125,-0.875,-0.0625
p113,3518,0,2.0,3.3125,3.25,-0.0625
p114,3518,0,2.0,2.0,1.84375,-0.15625
p115,3518,0,2.0,3.5625,3.5625,0.0
p116,3518,0,2.0,7.3125,7.09375,-0.21875
p117,3518,0,2.0,7.1875,7.0,-0.1875
p118,3518,0,2.0,3.5625,3.3125,-0.25
p119,3518,0,2.0,3.40625,3.25,-0.15625
p120,3518,0,2.0,6.28125,6.15625,-0.125
p121,3518,0,2.0,2.0625,1.8125,-0.25
p122,3518,0,2.0,4.25,3.8125,-0.4375
p123,3518,0,2.0,5.0625,4.5625,-0.5
p124,3518,0,2.0,0.1875,0.0625,-0.125
p125,3518,0,2.0,7.375,6.5625,-0.8125
p126,3518,0,2.0,4.8125,4.375,-0.4375
p127,3518,0,2.0,7.75,6.75,-1.0
p128,3518,0,2.0,6.4375,5.625,-0.8125
p129,3518,0,2.0,6.4375,5.5625,-0.875
p130,3518,0,2.0,2.1875,1.75,-0.4375
p131,3518,0,2.0,2.5625,2.5625,0.0
p132,3518,0,2.0,2.625,2.25,-0.375
p133,3518,0,2.0,0.0,0.5,0.5
p134,3518,0,2.0,3.0625,2.8125,-0.25
p135,3518,0,2.0,4.6875,4.0,-0.6875
p136,3518,0,2.0,4.25,4.25,0.0
p137,3518,0,2.0,2.75,2.5625,-0.1875
p138,3518,0,2.0,6.9375,6.25,-0.6875
p139,3518,0,2.0,3.4375,3.3125,-0.125
p140,3518,0,2.0,0.0,-0.25,-0.25
p141,3518,0,2.0,0.3125,0.375,0.0625
p142,3518,0,2.0,2.0,1.8125,-0.1875
p143,3518,0,2.0,3.3125,3.0,-0.3125
p144,3518,0,2.0,2.8125,2.625,-0.1875
p145,3518,0,2.0,2.3125,2.1875,-0.125
p146,3518,0,2.0,1.9375,2.0,0.0625
p147,3518,0,2.0,1.75,1.8125,0.0625
p148,3518,0,2.0,3.5625,3.1875,-0.375
p149,3518,0,2.0,2.125,2.0625,-0.0625
p150,3518,0,2.0,1.9375,1.625,-0.3125
p151,3518,0,2.0,-0.453125,-0.328125,0.125
p152,3518,0,2.0,-0.28125,-0.1875,0.09375
p153,3518,0,2.0,0.8125,0.875,0.0625
p154,3518,0,2.0,0.1875,0.140625,-0.046875
p155,3518,0,2.0,1.515625,1.453125,-0.0625
p156,3518,0,2.0,3.625,3.40625,-0.21875
p157,3518,0,2.0,2.03125,1.9375,-0.09375
p158,3518,0,2.0,1.8125,1.875,0.0625
p159,3518,0,2.0,2.71875,2.78125,0.0625
p160,3518,0,2.0,3.625,3.40625,-0.21875
p161,3518,0,2.0,3.875,3.8125,-0.0625
p162,3518,0,2.0,0.75,0.875,0.125
p163,3518,0,2.0,-1.375,-0.9375,0.4375
p164,3518,0,2.0,-2.625,-2.25,0.375
p165,3518,0,2.0,-1.6875,-1.4375,0.25
p166,3518,0,2.0,4.6875,4.375,-0.3125
p167,3518,0,2.0,1.375,1.375,0.0
p168,3518,0,2.0,3.25,2.875,-0.375
p169,3518,0,2.0,1.4375,1.3125,-0.125
p170,3518,0,2.0,5.375,4.875,-0.5
p171,3518,0,2.0,4.53125,4.4375,-0.09375
p172,3518,0,2.0,0.9375,0.75,-0.1875
p173,3518,0,2.0,2.75,2.25,-0.5
p174,3518,0,2.0,3.5625,3.5,-0.0625
p175,3518,0,2.0,3.5,3.1875,-0.3125
p176,3518,0,2.0,5.5,5.3125,-0.1875
p177,3518,0,2.0,3.9375,3.6875,-0.25
p178,3518,0,2.0,2.4375,2.5,0.0625
p179,3518,0,2.0,4.0,3.9375,-0.0625
p180,3518,0,2.0,3.0,2.6875,-0.3125
p181,3518,0,2.0,-0.1875,-0.0625,0.125
p182,3518,0,2.0,-0.3125,-0.375,-0.0625
p183,3518,0,2.0,-2.375,-2.1875,0.1875
p184,3518,0,2.0,0.0625,0.0,-0.0625
p185,3518,0,2.0,-1.625,-1.625,0.0
p186,3518,0,2.0,-0.0625,-0.125,-0.0625
p187,3518,0,2.0,-3.4375,-3.25,0.1875
p188,3518,0,2.0,0.5,0.3125,-0.1875
p189,3518,0,2.0,1.75,1.5625,-0.1875
p190,3518,0,2.0,1.6875,1.5,-0.1875
p191,3518,0,2.0,5.125,4.375,-0.75
p192,3518,0,2.0,2.75,2.125,-0.625
p193,3518,0,2.0,10.875,9.5625,-1.3125
p194,3518,0,2.0,2.875,2.5625,-0.3125
p195,3518,0,2.0,6.6875,5.8125,-0.875
p196,3518,0,2.0,2.75,2.4375,-0.3125
p197,3518,0,2.0,8.8125,7.6875,-1.125
p198,3518,0,2.0,6.125,5.25,-0.875
p199,3518,0,2.0,10.5625,9.125,-1.4375
p200,3518,0,2.0,3.625,3.375,-0.25
p1,9479,0,0.0,6.265625,6.125,-0.140625
p2,9479,0,0.0,5.5,5.5,0.0
p3,9479,0,0.0,4.84375,4.46875,-0.375
p4,9479,0,0.0,7.671875,7.46875,-0.203125
p5,9479,0,0.0,5.34375,5.25,-0.09375
p6,9479,0,0.0,3.625,3.75,0.125
p7,9479,0,0.0,6.96875,6.9375,-0.03125
p8,9479,0,0.0,4.46875,4.375,-0.09375
p9,9479,0,0.0,5.5625,5.5625,0.0
p10,9479,0,0.0,3.625,3.75,0.125
p11,9479,0,0.0,5.5625,5.3125,-0.25
p12,9479,0,0.0,5.75,5.4375,-0.3125
p13,9479,0,0.0,7.125,6.9375,-0.1875
p14,9479,0,0.0,4.0,3.875,-0.125
p15,9479,0,0.0,10.5,10.25,-0.25
p16,9479,0,0.0,9.84375,9.53125,-0.3125
p17,9479,0,0.0,8.4375,8.125,-0.3125
p18,9479,0,0.0,7.75,7.5625,-0.1875
p19,9479,0,0.0,7.125,6.8125,-0.3125
p20,9479,0,0.0,6.875,6.875,0.0
p21,9479,0,0.0,6.75,6.5,-0.25
p22,9479,0,0.0,8.25,7.8125,-0.4375
p23,9479,0,0.0,6.375,6.3125,-0.0625
p24,9479,0,0.0,5.1875,5.0625,-0.125
p25,9479,0,0.0,11.1875,10.625,-0.5625
p26,9479,0,0.0,7.0,6.9375,-0.0625
p27,9479,0,0.0,9.0625,8.3125,-0.75
p28,9479,0,0.0,5.375,5.1875,-0.1875
p29,9479,0,0.0,7.875,7.3125,-0.5625
p30,9479,0,0.0,4.25,4.25,0.0
p31,9479,0,0.0,0.28125,0.53125,0.25
p32,9479,0,0.0,0.5625,0.625,0.0625
p33,9479,0,0.0,2.125,2.1875,0.0625
p34,9479,0,0.0,3.40625,3.28125,-0.125
p35,9479,0,0.0,2.25,2.375,0.125
p36,9479,0,0.0,2.15625,2.1875,0.03125
p37,9479,0,0.0,1.5625,1.8125,0.25
p38,9479,0,0.0,3.625,3.71875,0.09375
p39,9479,0,0.0,2.0625,2.0625,0.0
p40,9479,0,0.0,1.671875,1.859375,0.1875
p41,9479,0,0.0,5.5,5.1875,-0.3125
p42,9479,0,0.0,9.0,8.8125,-0.1875
p43,9479,0,0.0,6.375,6.0625,-0.3125
p44,9479,0,0.0,8.5,8.1875,-0.3125
p45,9479,0,0.0,11.5,11.375,-0.125
p46,9479,0,0.0,5.125,5.1875,0.0625
p47,9479,0,0.0,9.5,9.25,-0.25
p48,9479,0,0.0,12.125,11.4375,-0.6875
p49,9479,0,0.0,9.9375,9.875,-0.0625
p50,9479,0,0.0,7.125,7.125,0.0
p51,9479,0,0.0,4.515625,4.453125,-0.0625
p52,9479,0,0.0,7.9375,7.65625,-0.28125
p53,9479,0,0.0,11.8125,11.53125,-0.28125
p54,9479,0,0.0,11.9453125,11.5546875,-0.390625
p55,9479,0,0.0,11.03125,11.0,-0.03125
p56,9479,0,0.0,7.15625,6.875,-0.28125
p57,9479,0,0.0,11.875,11.5625,-0.3125
p58,9479,0,0.0,11.40625,11.28125,-0.125
p59,9479,0,0.0,4.46875,3.953125,-0.515625
p60,9479,0,0.0,6.84375,6.6875,-0.15625
p61,9479,0,0.0,0.6875,0.3125,-0.375
p62,9479,0,0.0,3.9375,3.8125,-0.125
p63,9479,0,0.0,4.5625,4.1875,-0.375
p64,9479,0,0.0,0.125,0.0,-0.125
p65,9479,0,0.0,3.8125,3.3125,-0.5
p66,9479,0,0.0,6.8125,7.1875,0.375
p67,9479,0,0.0,8.625,8.25,-0.375
p68,9479,0,0.0,7.4375,7.375,-0.0625
p69,9479,0,0.0,6.375,6.375,0.0
p70,9479,0,0.0,4.1875,4.25,0.0625
p71,9479,0,0.0,1.4375,1.0625,-0.375
p72,9479,0,0.0,1.75,1.625,-0.125
p73,9479,0,0.0,1.8125,1.3125,-0.5
p74,9479,0,0.0,-0.0625,-0.125,-0.0625
p75,9479,0,0.0,3.8125,3.6875,-0.125
p76,9479,0,0.0,2.6875,2.625,-0.0625
p77,9479,0,0.0,3.875,3.625,-0.25
p78,9479,0,0.0,2.8125,2.5,-0.3125
p79,9479,0,0.0,2.0,2.25,0.25
p80,9479,0,0.0,3.59375,3.53125,-0.0625
p81,9479,0,0.0,6.625,6.453125,-0.171875
p82,9479,0,0.0,2.125,2.1875,0.0625
p83,9479,0,0.0,5.3125,5.0,-0.3125
p84,9479,0,0.0,8.6875,8.40625,-0.28125
p85,9479,0,0.0,6.3125,6.125,-0.1875
p86,9479,0,0.0,5.5625,5.6875,0.125
p87,9479,0,0.0,6.1875,5.9375,-0.25
p88,9479,0,0.0,2.71875,2.84375,0.125
p89,9479,0,0.0,8.3125,8.0,-0.3125
p90,9479,0,0.0,4.96875,4.9375,-0.03125
p91,9479,0,0.0,5.75,5.4375,-0.3125
p92,9479,0,0.0,2.0625,1.875,-0.1875
p93,9479,0,0.0,4.375,4.5,0.125
p94,9479,0,0.0,4.5,4.625,0.125
p95,9479,0,0.0,5.125,4.75,-0.375
p96,9479,0,0.0,9.5,9.5,0.0
p97,9479,0,0.0,5.8125,5.75,-0.0625
p98,9479,0,0.0,6.0,5.5625,-0.4375
p99,9479,0,0.0,6.875,6.5,-0.375
p100,9479,0,0.0,2.375,2.375,0.0
p101,9479,0,0.0,-0.5625,-0.3125,0.25
p102,9479,0,0.0,0.5625,-0.125,-0.6875
p103,9479,0,0.0,2.5,2.4375,-0.0625
p104,9479,0,0.0,-2.0625,-2.0,0.0625
p105,9479,0,0.0,-2.0,-2.5625,-0.5625
p106,9479,0,0.0,2.75,2.6875,-0.0625
p107,9479,0,0.0,-2.3125,-2.4375,-0.125
p108,9479,0,0.0,5.4375,5.3125,-0.125
p109,9479,0,0.0,-1.3125,-1.125,0.1875
p110,9479,0,0.0,3.9375,3.9375,0.0
p111,9479,0,0.0,1.1875,0.9375,-0.25
p112,9479,0,0.0,-0.8125,-0.6875,0.125
p113,9479,0,0.0,3.3125,3.1875,-0.125
p114,9479,0,0.0,2.0,1.96875,-0.03125
p115,9479,0,0.0,3.5625,3.5625,0.0
p116,9479,0,0.0,7.3125,6.9375,-0.375
p117,9479,0,0.0,7.1875,7.1875,0.0
p118,9479,0,0.0,3.5625,3.5625,0.0
p119,9479,0,0.0,3.40625,3.40625,0.0
p120,9479,0,0.0,6.28125,6.125,-0.15625
p121,9479,0,0.0,2.0625,1.9375,-0.125
p122,9479,0,0.0,4.25,4.4375,0.1875
p123,9479,0,0.0,5.0625,5.0,-0.0625
p124,9479,0,0.0,0.1875,0.375,0.1875
p125,9479,0,0.0,7.375,7.5625,0.1875
p126,9479,0,0.0,4.8125,5.0,0.1875
p127,9479,0,0.0,7.75,7.5,-0.25
p128,9479,0,0.0,6.4375,6.3125,-0.125
p129,9479,0,0.0,6.4375,6.3125,-0.125
p130,9479,0,0.0,2.1875,2.5625,0.375
p131,9479,0,0.0,2.5625,2.75,0.1875
p132,9479,0,0.0,2.625,2.75,0.125
p133,9479,0,0.0,0.0,0.3125,0.3125
p134,9479,0,0.0,3.0625,3.6875,0.625
p135,9479,0,0.0,4.6875,4.8125,0.125
p136,9479,0,0.0,4.25,4.5,0.25
p137,9479,0,0.0,2.75,2.625,-0.125
p138,9479,0,0.0,6.9375,7.25,0.3125
p139,9479,0,0.0,3.4375,3.4375,0.0
p140,9479,0,0.0,0.0,0.0,0.0
p141,9479,0,0.0,0.3125,0.3125,0.0
p142,9479,0,0.0,2.0,2.0625,0.0625
p143,9479,0,0.0,3.3125,3.1875,-0.125
p144,9479,0,0.0,2.8125,2.6875,-0.125
p145,9479,0,0.0,2.3125,2.4375,0.125
p146,9479,0,0.0,1.9375,2.25,0.3125
p147,9479,0,0.0,1.75,1.6875,-0.0625
p148,9479,0,0.0,3.5625,3.625,0.0625
p149,9479,0,0.0,2.125,2.1875,0.0625
p150,9479,0,0.0,1.9375,1.625,-0.3125
p151,9479,0,0.0,-0.453125,-0.390625,0.0625
p152,9479,0,0.0,-0.28125,-0.1875,0.09375
p153,9479,0,0.0,0.8125,0.875,0.0625
p154,9479,0,0.0,0.1875,0.296875,0.109375
p155,9479,0,0.0,1.515625,1.515625,0.0
p156,9479,0,0.0,3.625,3.5,-0.125
p157,9479,0,0.0,2.03125,1.90625,-0.125
p158,9479,0,0.0,1.8125,1.9375,0.125
p159,9479,0,0.0,2.71875,2.71875,0.0
p160,9479,0,0.0,3.625,3.5,-0.125
p161,9479,0,0.0,3.875,4.125,0.25
p162,9479,0,0.0,0.75,0.9375,0.1875
p163,9479,0,0.0,-1.375,-1.25,0.125
p164,9479,0,0.0,-2.625,-2.6875,-0.0625
p165,9479,0,0.0,-1.6875,-1.625,0.0625
p166,9479,0,0.0,4.6875,4.25,-0.4375
p167,9479,0,0.0,1.375,1.6875,0.3125
p168,9479,0,0.0,3.25,3.3125,0.0625
p169,9479,0,0.0,1.4375,1.5,0.0625
p170,9479,0,0.0,5.375,5.1875,-0.1875
p171,9479,0,0.0,4.53125,4.53125,0.0
p172,9479,0,0.0,0.9375,1.125,0.1875
p173,9479,0,0.0,2.75,2.625,-0.125
p174,9479,0,0.0,3.5625,3.40625,-0.15625
p175,9479,0,0.0,3.5,3.875,0.375
p176,9479,0,0.0,5.5,5.53125,0.03125
p177,9479,0,0.0,3.9375,3.875,-0.0625
p178,9479,0,0.0,2.4375,2.6875,0.25
p179,9479,0,0.0,4.0,4.21875,0.21875
p180,9479,0,0.0,3.0,2.9375,-0.0625
p181,9479,0,0.0,-0.1875,-0.1875,0.0
p182,9479,0,0.0,-0.3125,-0.3125,0.0
p183,9479,0,0.0,-2.375,-2.25,0.125
p184,9479,0,0.0,0.0625,0.125,0.0625
p185,9479,0,0.0,-1.625,-1.625,0.0
p186,9479,0,0.0,-0.0625,-0.3125,-0.25
p187,9479,0,0.0,-3.4375,-3.125,0.3125
p188,9479,0,0.0,0.5,0.5,0.0
p189,9479,0,0.0,1.75,2.0,0.25
p190,9479,0,0.0,1.6875,1.5625,-0.125
p191,9479,0,0.0,5.125,4.625,-0.5
p192,9479,0,0.0,2.75,2.375,-0.375
p193,9479,0,0.0,10.875,10.5,-0.375
p194,9479,0,0.0,2.875,2.6875,-0.1875
p195,9479,0,0.0,6.6875,6.5,-0.1875
p196,9479,0,0.0,2.75,2.6875,-0.0625
p197,9479,0,0.0,8.8125,8.8125,0.0
p198,9479,0,0.0,6.125,5.875,-0.25
p199,9479,0,0.0,10.5625,10.25,-0.3125
p200,9479,0,0.0,3.625,3.625,0.0
p1,9479,0,0.5,6.265625,6.109375,-0.15625
p2,9479,0,0.5,5.5,5.625,0.125
p3,9479,0,0.5,4.84375,4.78125,-0.0625
p4,9479,0,0.5,7.671875,7.578125,-0.09375
p5,9479,0,0.5,5.34375,5.3125,-0.03125
p6,9479,0,0.5,3.625,3.6875,0.0625
p7,9479,0,0.5,6.96875,6.90625,-0.0625
p8,9479,0,0.5,4.46875,4.515625,0.046875
p9,9479,0,0.5,5.5625,5.4375,-0.125
p10,9479,0,0.5,3.625,3.6875,0.0625
p11,9479,0,0.5,5.5625,5.5625,0.0
p12,9479,0,0.5,5.75,5.625,-0.125
p13,9479,0,0.5,7.125,7.0625,-0.0625
p14,9479,0,0.5,4.0,3.9375,-0.0625
p15,9479,0,0.5,10.5,10.4375,-0.0625
p16,9479,0,0.5,9.84375,9.75,-0.09375
p17,9479,0,0.5,8.4375,8.3125,-0.125
p18,9479,0,0.5,7.75,7.625,-0.125
p19,9479,0,0.5,7.125,7.0625,-0.0625
p20,9479,0,0.5,6.875,6.8125,-0.0625
p21,9479,0,0.5,6.75,6.625,-0.125
p22,9479,0,0.5,8.25,7.9375,-0.3125
p23,9479,0,0.5,6.375,6.3125,-0.0625
p24,9479,0,0.5,5.1875,5.1875,0.0
p25,9479,0,0.5,11.1875,10.9375,-0.25
p26,9479,0,0.5,7.0,7.0625,0.0625
p27,9479,0,0.5,9.0625,8.6875,-0.375
p28,9479,0,0.5,5.375,5.375,0.0
p29,9479,0,0.5,7.875,7.625,-0.25
p30,9479,0,0.5,4.25,4.375,0.125
p31,9479,0,0.5,0.28125,0.40625,0.125
p32,9479,0,0.5,0.5625,0.6875,0.125
p33,9479,0,0.5,2.125,2.125,0.0
p34,9479,0,0.5,3.40625,3.3125,-0.09375
p35,9479,0,0.5,2.25,2.1875,-0.0625
p36,9479,0,0.5,2.15625,2.21875,0.0625
p37,9479,0,0.5,1.5625,1.5,-0.0625
p38,9479,0,0.5,3.625,3.53125,-0.09375
p39,9479,0,0.5,2.0625,2.0,-0.0625
p40,9479,0,0.5,1.671875,1.734375,0.0625
p41,9479,0,0.5,5.5,5.3125,-0.1875
p42,9479,0,0.5,9.0,9.0625,0.0625
p43,9479,0,0.5,6.375,6.375,0.0
p44,9479,0,0.5,8.5,8.25,-0.25
p45,9479,0,0.5,11.5,11.375,-0.125
p46,9479,0,0.5,5.125,5.25,0.125
p47,9479,0,0.5,9.5,9.5,0.0
p48,9479,0,0.5,12.125,11.75,-0.375
p49,9479,0,0.5,9.9375,10.1875,0.25
p50,9479,0,0.5,7.125,7.25,0.125
p51,9479,0,0.5,4.515625,4.515625,0.0
p52,9479,0,0.5,7.9375,7.78125,-0.15625
p53,9479,0,0.5,11.8125,11.6875,-0.125
p54,9479,0,0.5,11.9453125,11.84375,-0.1015625
p55,9479,0,0.5,11.03125,11.03125,0.0
p56,9479,0,0.5,7.15625,6.9375,-0.21875
p57,9479,0,0.5,11.875,11.71875,-0.15625
p58,9479,0,0.5,11.40625,11.328125,-0.078125
p59,9479,0,0.5,4.46875,4.21875,-0.25
p60,9479,0,0.5,6.84375,6.75,-0.09375
p61,9479,0,0.5,0.6875,0.5,-0.1875
p62,9479,0,0.5,3.9375,3.8125,-0.125
p63,9479,0,0.5,4.5625,4.5625,0.0
p64,9479,0,0.5,0.125,0.0625,-0.0625
p65,9479,0,0.5,3.8125,3.4375,-0.375
p66,9479,0,0.5,6.8125,6.9375,0.125
p67,9479,0,0.5,8.625,8.5,-0.125
p68,9479,0,0.5,7.4375,7.5,0.0625
p69,9479,0,0.5,6.375,6.4375,0.0625
p70,9479,0,0.5,4.1875,4.25,0.0625
p71,9479,0,0.5,1.4375,0.9375,-0.5
p72,9479,0,0.5,1.75,1.8125,0.0625
p73,9479,0,0.5,1.8125,1.5625,-0.25
