category,pair_id,feature,is_target,alpha,delta_contrast
code,p135,6631,1,1.5,0.375
code,p136,6631,1,1.5,0.3125
code,p137,6631,1,1.5,0.375
code,p138,6631,1,1.5,0.4375
code,p139,6631,1,1.5,-0.1171875
code,p140,6631,1,1.5,0.15625
code,p141,6631,1,1.5,-0.03125
code,p142,6631,1,1.5,0.5625
code,p143,6631,1,1.5,0.34375
code,p144,6631,1,1.5,0.0625
code,p145,6631,1,1.5,0.15625
code,p146,6631,1,1.5,0.28125
code,p147,6631,1,1.5,0.6875
code,p148,6631,1,1.5,0.1875
code,p149,6631,1,1.5,0.0625
code,p150,6631,1,1.5,0.40625
code,p151,6631,1,1.5,-0.03125
code,p152,6631,1,1.5,0.5625
code,p153,6631,1,1.5,0.5625
code,p154,6631,1,1.5,0.09375
code,p155,6631,1,1.5,0.1875
code,p156,6631,1,1.5,0.09375
code,p157,6631,1,1.5,0.0
code,p158,6631,1,1.5,0.3125
code,p159,6631,1,1.5,-0.046875
code,p160,6631,1,1.5,0.4375
code,p161,6631,1,1.5,-0.25
code,p162,6631,1,1.5,0.0625
code,p163,6631,1,1.5,-0.0625
code,p164,6631,1,1.5,-0.09375
code,p165,6631,1,1.5,-0.0625
code,p166,6631,1,1.5,0.125
code,p167,6631,1,1.5,0.0625
code,p168,6631,1,1.5,0.0625
code,p169,6631,1,1.5,0.078125
code,p170,6631,1,1.5,0.125
code,p171,6631,1,1.5,0.109375
code,p172,6631,1,1.5,-0.21875
code,p173,6631,1,1.5,0.40625
code,p174,6631,1,1.5,-0.28125
code,p175,6631,1,1.5,-0.09375
code,p176,6631,1,1.5,0.0
code,p177,6631,1,1.5,0.3125
code,p178,6631,1,1.5,0.140625
code,p179,6631,1,1.5,-0.03125
code,p180,6631,1,1.5,0.0625
code,p181,6631,1,1.5,0.15625
code,p182,6631,1,1.5,0.0625
code,p183,6631,1,1.5,-0.375
code,p184,6631,1,1.5,0.09375
code,p185,6631,1,1.5,-0.359375
code,p186,6631,1,1.5,-0.078125
code,p187,6631,1,1.5,-0.328125
code,p188,6631,1,1.5,0.203125
code,p189,6631,1,1.5,-0.015625
code,p190,6631,1,1.5,-0.125
code,p191,6631,1,1.5,-0.1875
code,p192,6631,1,1.5,-0.125
code,p193,6631,1,1.5,-0.625
code,p194,6631,1,1.5,0.015625
code,p195,6631,1,1.5,0.0
code,p196,6631,1,1.5,0.0625
code,p197,6631,1,1.5,0.1875
code,p198,6631,1,1.5,0.0625
code,p199,6631,1,1.5,0.109375
code,p200,6631,1,1.5,-0.125
code,p1,6631,1,2.0,-0.3125
code,p2,6631,1,2.0,0.0
code,p3,6631,1,2.0,0.25
code,p4,6631,1,2.0,0.0234375
code,p5,6631,1,2.0,0.4375
code,p6,6631,1,2.0,0.390625
code,p7,6631,1,2.0,0.65625
code,p8,6631,1,2.0,0.4375
code,p9,6631,1,2.0,-0.046875
code,p10,6631,1,2.0,0.4375
code,p11,6631,1,2.0,0.09375
code,p12,6631,1,2.0,0.34375
code,p13,6631,1,2.0,-1.375
code,p14,6631,1,2.0,0.1953125
code,p15,6631,1,2.0,0.078125
code,p16,6631,1,2.0,-0.03125
code,p17,6631,1,2.0,0.859375
code,p18,6631,1,2.0,0.125
code,p19,6631,1,2.0,0.21875
code,p20,6631,1,2.0,0.53125
code,p21,6631,1,2.0,0.4375
code,p22,6631,1,2.0,0.59375
code,p23,6631,1,2.0,-0.0625
code,p24,6631,1,2.0,-0.03125
code,p25,6631,1,2.0,0.09375
code,p26,6631,1,2.0,-0.265625
code,p27,6631,1,2.0,1.0
code,p28,6631,1,2.0,0.6875
code,p29,6631,1,2.0,0.1875
code,p30,6631,1,2.0,0.140625
code,p31,6631,1,2.0,-0.09375
code,p32,6631,1,2.0,0.9375
code,p33,6631,1,2.0,1.0625
code,p34,6631,1,2.0,0.5
code,p35,6631,1,2.0,1.0625
code,p36,6631,1,2.0,0.96875
code,p37,6631,1,2.0,1.65625
code,p38,6631,1,2.0,0.34375
code,p39,6631,1,2.0,0.34375
code,p40,6631,1,2.0,1.0
code,p41,6631,1,2.0,0.15625
code,p42,6631,1,2.0,-0.125
code,p43,6631,1,2.0,-0.5
code,p44,6631,1,2.0,-0.1875
code,p45,6631,1,2.0,0.1875
code,p46,6631,1,2.0,-0.09375
code,p47,6631,1,2.0,0.1875
code,p48,6631,1,2.0,0.09375
code,p49,6631,1,2.0,0.25
code,p50,6631,1,2.0,0.4375
code,p51,6631,1,2.0,0.015625
code,p52,6631,1,2.0,0.03125
code,p53,6631,1,2.0,-0.421875
code,p54,6631,1,2.0,0.1875
code,p55,6631,1,2.0,0.0625
code,p56,6631,1,2.0,-0.015625
code,p57,6631,1,2.0,0.28125
code,p58,6631,1,2.0,0.28125
code,p59,6631,1,2.0,-0.03125
code,p60,6631,1,2.0,0.296875
code,p61,6631,1,2.0,-0.09375
code,p62,6631,1,2.0,0.0
code,p63,6631,1,2.0,-1.1875
code,p64,6631,1,2.0,-0.25
code,p65,6631,1,2.0,0.65625
code,p66,6631,1,2.0,-1.390625
code,p67,6631,1,2.0,-0.25
code,p68,6631,1,2.0,-0.1875
code,p69,6631,1,2.0,0.109375
code,p70,6631,1,2.0,-0.625
code,p71,6631,1,2.0,0.53125
code,p72,6631,1,2.0,0.4375
code,p73,6631,1,2.0,-0.5625
code,p74,6631,1,2.0,0.265625
code,p75,6631,1,2.0,0.6875
code,p76,6631,1,2.0,0.84375
code,p77,6631,1,2.0,0.21875
code,p78,6631,1,2.0,0.375
code,p79,6631,1,2.0,0.109375
code,p80,6631,1,2.0,0.3125
code,p81,6631,1,2.0,-0.125
code,p82,6631,1,2.0,0.5625
code,p83,6631,1,2.0,0.0625
code,p84,6631,1,2.0,1.0625
code,p85,6631,1,2.0,0.03125
code,p86,6631,1,2.0,0.4453125
code,p87,6631,1,2.0,0.53125
code,p88,6631,1,2.0,-0.0625
code,p89,6631,1,2.0,0.34375
code,p90,6631,1,2.0,0.1875
code,p91,6631,1,2.0,0.53125
code,p92,6631,1,2.0,0.03125
code,p93,6631,1,2.0,-0.15625
code,p94,6631,1,2.0,0.0
code,p95,6631,1,2.0,0.25
code,p96,6631,1,2.0,-0.03125
code,p97,6631,1,2.0,-0.03125
code,p98,6631,1,2.0,0.25
code,p99,6631,1,2.0,0.0
code,p100,6631,1,2.0,-0.03125
code,p101,6631,1,2.0,0.4375
code,p102,6631,1,2.0,1.125
code,p103,6631,1,2.0,0.25
code,p104,6631,1,2.0,0.65625
code,p105,6631,1,2.0,0.78125
code,p106,6631,1,2.0,0.125
code,p107,6631,1,2.0,1.78125
code,p108,6631,1,2.0,0.859375
code,p109,6631,1,2.0,0.578125
code,p110,6631,1,2.0,0.78125
code,p111,6631,1,2.0,0.59375
code,p112,6631,1,2.0,0.8125
code,p113,6631,1,2.0,0.15625
code,p114,6631,1,2.0,0.296875
code,p115,6631,1,2.0,1.03125
code,p116,6631,1,2.0,0.21875
code,p117,6631,1,2.0,1.59375
code,p118,6631,1,2.0,0.46875
code,p119,6631,1,2.0,0.03125
code,p120,6631,1,2.0,0.625
code,p121,6631,1,2.0,0.3125
code,p122,6631,1,2.0,0.5625
code,p123,6631,1,2.0,-0.96875
code,p124,6631,1,2.0,0.328125
code,p125,6631,1,2.0,-0.1875
code,p126,6631,1,2.0,-0.21875
code,p127,6631,1,2.0,0.8125
code,p128,6631,1,2.0,-0.09375
code,p129,6631,1,2.0,-0.015625
code,p130,6631,1,2.0,-0.125
code,p131,6631,1,2.0,0.5
code,p132,6631,1,2.0,0.5
code,p133,6631,1,2.0,0.375
code,p134,6631,1,2.0,0.015625
code,p135,6631,1,2.0,0.15625
code,p136,6631,1,2.0,0.75
code,p137,6631,1,2.0,0.5
code,p138,6631,1,2.0,0.96875
code,p139,6631,1,2.0,-0.2421875
code,p140,6631,1,2.0,0.5625
code,p141,6631,1,2.0,0.09375
code,p142,6631,1,2.0,1.1875
code,p143,6631,1,2.0,0.4375
code,p144,6631,1,2.0,0.1328125
code,p145,6631,1,2.0,0.40625
code,p146,6631,1,2.0,0.59375
code,p147,6631,1,2.0,1.34375
code,p148,6631,1,2.0,0.28125
code,p149,6631,1,2.0,0.0625
code,p150,6631,1,2.0,0.59375
code,p151,6631,1,2.0,0.125
code,p152,6631,1,2.0,1.5
code,p153,6631,1,2.0,0.8125
code,p154,6631,1,2.0,0.359375
code,p155,6631,1,2.0,0.4375
code,p156,6631,1,2.0,0.3125
code,p157,6631,1,2.0,0.40625
code,p158,6631,1,2.0,0.34375
code,p159,6631,1,2.0,-0.0703125
code,p160,6631,1,2.0,1.03125
code,p161,6631,1,2.0,-0.46875
code,p162,6631,1,2.0,0.375
code,p163,6631,1,2.0,-0.0625
code,p164,6631,1,2.0,-0.078125
code,p165,6631,1,2.0,-0.25
code,p166,6631,1,2.0,0.0625
code,p167,6631,1,2.0,0.15625
code,p168,6631,1,2.0,0.125
code,p169,6631,1,2.0,0.140625
code,p170,6631,1,2.0,0.0625
code,p171,6631,1,2.0,0.0625
code,p172,6631,1,2.0,-0.296875
code,p173,6631,1,2.0,0.65625
code,p174,6631,1,2.0,-0.125
code,p175,6631,1,2.0,-0.078125
code,p176,6631,1,2.0,-0.078125
code,p177,6631,1,2.0,0.421875
code,p178,6631,1,2.0,0.21875
code,p179,6631,1,2.0,0.0625
code,p180,6631,1,2.0,0.0
code,p181,6631,1,2.0,0.1875
code,p182,6631,1,2.0,-0.40625
code,p183,6631,1,2.0,-0.75
code,p184,6631,1,2.0,0.125
code,p185,6631,1,2.0,-0.5625
code,p186,6631,1,2.0,-0.15625
code,p187,6631,1,2.0,-0.390625
code,p188,6631,1,2.0,0.234375
code,p189,6631,1,2.0,-0.078125
code,p190,6631,1,2.0,0.0
code,p191,6631,1,2.0,-0.3125
code,p192,6631,1,2.0,-0.25
code,p193,6631,1,2.0,-1.5
code,p194,6631,1,2.0,0.0625
code,p195,6631,1,2.0,-0.15625
code,p196,6631,1,2.0,-0.15625
code,p197,6631,1,2.0,0.15625
code,p198,6631,1,2.0,-0.03125
code,p199,6631,1,2.0,0.0
code,p200,6631,1,2.0,-0.5
code,p1,743,0,0.0,0.1875
code,p2,743,0,0.0,0.75
code,p3,743,0,0.0,0.8125
code,p4,743,0,0.0,0.3984375
code,p5,743,0,0.0,0.5
code,p6,743,0,0.0,0.453125
code,p7,743,0,0.0,0.71875
code,p8,743,0,0.0,0.3125
code,p9,743,0,0.0,0.3125
code,p10,743,0,0.0,0.84375
code,p11,743,0,0.0,0.21875
code,p12,743,0,0.0,1.0625
code,p13,743,0,0.0,0.28125
code,p14,743,0,0.0,0.2890625
code,p15,743,0,0.0,0.5625
code,p16,743,0,0.0,0.6875
code,p17,743,0,0.0,1.3125
code,p18,743,0,0.0,0.515625
code,p19,743,0,0.0,0.296875
code,p20,743,0,0.0,0.75
code,p21,743,0,0.0,0.765625
code,p22,743,0,0.0,0.75
code,p23,743,0,0.0,0.8125
code,p24,743,0,0.0,0.21875
code,p25,743,0,0.0,0.296875
code,p26,743,0,0.0,0.109375
code,p27,743,0,0.0,1.046875
code,p28,743,0,0.0,0.5625
code,p29,743,0,0.0,0.03125
code,p30,743,0,0.0,0.265625
code,p31,743,0,0.0,0.1875
code,p32,743,0,0.0,0.375
code,p33,743,0,0.0,1.3125
code,p34,743,0,0.0,0.484375
code,p35,743,0,0.0,0.53125
code,p36,743,0,0.0,0.6875
code,p37,743,0,0.0,1.28125
code,p38,743,0,0.0,0.375
code,p39,743,0,0.0,0.125
code,p40,743,0,0.0,0.9375
code,p41,743,0,0.0,0.125
code,p42,743,0,0.0,0.0625
code,p43,743,0,0.0,0.6875
code,p44,743,0,0.0,0.03125
code,p45,743,0,0.0,0.15625
code,p46,743,0,0.0,-0.15625
code,p47,743,0,0.0,-0.0625
code,p48,743,0,0.0,0.0625
code,p49,743,0,0.0,-0.0625
code,p50,743,0,0.0,0.0625
code,p51,743,0,0.0,0.125
code,p52,743,0,0.0,0.125
code,p53,743,0,0.0,-0.0625
code,p54,743,0,0.0,-0.25
code,p55,743,0,0.0,0.046875
code,p56,743,0,0.0,0.0625
code,p57,743,0,0.0,0.28125
code,p58,743,0,0.0,0.125
code,p59,743,0,0.0,-0.15625
code,p60,743,0,0.0,0.0
code,p61,743,0,0.0,-0.28125
code,p62,743,0,0.0,0.125
code,p63,743,0,0.0,-0.9375
code,p64,743,0,0.0,-0.03125
code,p65,743,0,0.0,0.1875
code,p66,743,0,0.0,-0.234375
code,p67,743,0,0.0,-0.5
code,p68,743,0,0.0,-0.125
code,p69,743,0,0.0,0.0
code,p70,743,0,0.0,-0.5
code,p71,743,0,0.0,-0.0625
code,p72,743,0,0.0,0.0625
code,p73,743,0,0.0,0.3125
code,p74,743,0,0.0,0.3125
code,p75,743,0,0.0,0.375
code,p76,743,0,0.0,0.40625
code,p77,743,0,0.0,0.4375
code,p78,743,0,0.0,0.375
code,p79,743,0,0.0,0.0
code,p80,743,0,0.0,0.4375
code,p81,743,0,0.0,0.375
code,p82,743,0,0.0,1.125
code,p83,743,0,0.0,1.0
code,p84,743,0,0.0,1.4375
code,p85,743,0,0.0,0.71875
code,p86,743,0,0.0,0.6484375
code,p87,743,0,0.0,1.0625
code,p88,743,0,0.0,-0.03125
code,p89,743,0,0.0,0.859375
code,p90,743,0,0.0,1.03125
code,p91,743,0,0.0,0.125
code,p92,743,0,0.0,0.125
code,p93,743,0,0.0,-0.109375
code,p94,743,0,0.0,-0.5625
code,p95,743,0,0.0,0.0
code,p96,743,0,0.0,0.0
code,p97,743,0,0.0,0.03125
code,p98,743,0,0.0,0.0
code,p99,743,0,0.0,-0.5625
code,p100,743,0,0.0,0.03125
code,p101,743,0,0.0,0.0625
code,p102,743,0,0.0,1.375
code,p103,743,0,0.0,0.1875
code,p104,743,0,0.0,-0.03125
code,p105,743,0,0.0,0.84375
code,p106,743,0,0.0,0.46875
code,p107,743,0,0.0,1.84375
code,p108,743,0,0.0,0.40625
code,p109,743,0,0.0,0.328125
code,p110,743,0,0.0,0.5625
code,p111,743,0,0.0,0.34375
code,p112,743,0,0.0,1.125
code,p113,743,0,0.0,0.90625
code,p114,743,0,0.0,0.21875
code,p115,743,0,0.0,0.6875
code,p116,743,0,0.0,0.875
code,p117,743,0,0.0,1.5625
code,p118,743,0,0.0,0.28125
code,p119,743,0,0.0,0.09375
code,p120,743,0,0.0,0.625
code,p121,743,0,0.0,0.375
code,p122,743,0,0.0,1.1875
code,p123,743,0,0.0,0.84375
code,p124,743,0,0.0,0.140625
code,p125,743,0,0.0,-0.15625
code,p126,743,0,0.0,0.484375
code,p127,743,0,0.0,1.0625
code,p128,743,0,0.0,-0.03125
code,p129,743,0,0.0,0.109375
code,p130,743,0,0.0,0.3125
code,p131,743,0,0.0,0.1875
code,p132,743,0,0.0,0.875
code,p133,743,0,0.0,0.4375
code,p134,743,0,0.0,-0.015625
code,p135,743,0,0.0,0.5
code,p136,743,0,0.0,0.3125
code,p137,743,0,0.0,0.4375
code,p138,743,0,0.0,0.5625
code,p139,743,0,0.0,-0.1640625
code,p140,743,0,0.0,0.4375
code,p141,743,0,0.0,0.15625
code,p142,743,0,0.0,1.1875
code,p143,743,0,0.0,1.75
code,p144,743,0,0.0,0.078125
code,p145,743,0,0.0,0.4375
code,p146,743,0,0.0,0.53125
code,p147,743,0,0.0,0.96875
code,p148,743,0,0.0,0.28125
code,p149,743,0,0.0,-0.015625
code,p150,743,0,0.0,0.65625
code,p151,743,0,0.0,0.46875
code,p152,743,0,0.0,1.8125
code,p153,743,0,0.0,1.9375
code,p154,743,0,0.0,0.390625
code,p155,743,0,0.0,0.4375
code,p156,743,0,0.0,0.4375
code,p157,743,0,0.0,0.4375
code,p158,743,0,0.0,0.34375
code,p159,743,0,0.0,0.1640625
code,p160,743,0,0.0,1.25
code,p161,743,0,0.0,-0.09375
code,p162,743,0,0.0,0.9375
code,p163,743,0,0.0,0.6875
code,p164,743,0,0.0,0.171875
code,p165,743,0,0.0,0.125
code,p166,743,0,0.0,0.25
code,p167,743,0,0.0,0.34375
code,p168,743,0,0.0,0.0625
code,p169,743,0,0.0,0.109375
code,p170,743,0,0.0,0.1875
code,p171,743,0,0.0,0.5625
code,p172,743,0,0.0,0.328125
code,p173,743,0,0.0,0.5625
code,p174,743,0,0.0,-0.0625
code,p175,743,0,0.0,0.203125
code,p176,743,0,0.0,0.265625
code,p177,743,0,0.0,0.578125
code,p178,743,0,0.0,0.328125
code,p179,743,0,0.0,-0.328125
code,p180,743,0,0.0,0.1875
code,p181,743,0,0.0,0.25
code,p182,743,0,0.0,0.0
code,p183,743,0,0.0,0.0625
code,p184,743,0,0.0,0.1875
code,p185,743,0,0.0,-0.15625
code,p186,743,0,0.0,0.125
code,p187,743,0,0.0,-0.140625
code,p188,743,0,0.0,0.03125
code,p189,743,0,0.0,0.265625
code,p190,743,0,0.0,-0.25
code,p191,743,0,0.0,-0.03125
code,p192,743,0,0.0,0.3125
code,p193,743,0,0.0,0.0625
code,p194,743,0,0.0,-0.03125
code,p195,743,0,0.0,0.125
code,p196,743,0,0.0,0.3125
code,p197,743,0,0.0,0.75
code,p198,743,0,0.0,0.0625
code,p199,743,0,0.0,-0.15625
code,p200,743,0,0.0,-0.375
code,p1,743,0,0.5,0.09375
code,p2,743,0,0.5,0.0625
code,p3,743,0,0.5,0.625
code,p4,743,0,0.5,0.109375
code,p5,743,0,0.5,0.03125
code,p6,743,0,0.5,0.21875
code,p7,743,0,0.5,0.0625
code,p8,743,0,0.5,-0.0625
code,p9,743,0,0.5,0.140625
code,p10,743,0,0.5,0.3125
code,p11,743,0,0.5,0.03125
code,p12,743,0,0.5,0.5
code,p13,743,0,0.5,0.375
code,p14,743,0,0.5,0.1171875
code,p15,743,0,0.5,0.359375
code,p16,743,0,0.5,0.3125
code,p17,743,0,0.5,0.6875
code,p18,743,0,0.5,0.09375
code,p19,743,0,0.5,0.09375
code,p20,743,0,0.5,0.34375
code,p21,743,0,0.5,0.390625
code,p22,743,0,0.5,0.1875
code,p23,743,0,0.5,0.28125
code,p24,743,0,0.5,0.0
code,p25,743,0,0.5,0.03125
code,p26,743,0,0.5,0.125
code,p27,743,0,0.5,0.5
code,p28,743,0,0.5,0.15625
code,p29,743,0,0.5,-0.0625
code,p30,743,0,0.5,0.265625
code,p31,743,0,0.5,0.0
code,p32,743,0,0.5,0.125
code,p33,743,0,0.5,0.6875
code,p34,743,0,0.5,0.265625
code,p35,743,0,0.5,0.15625
code,p36,743,0,0.5,0.25
code,p37,743,0,0.5,0.3125
code,p38,743,0,0.5,0.125
code,p39,743,0,0.5,0.09375
code,p40,743,0,0.5,0.375
code,p41,743,0,0.5,-0.09375
code,p42,743,0,0.5,0.0
code,p43,743,0,0.5,0.4375
code,p44,743,0,0.5,-0.125
code,p45,743,0,0.5,0.0625
code,p46,743,0,0.5,0.0
code,p47,743,0,0.5,0.0
code,p48,743,0,0.5,-0.03125
code,p49,743,0,0.5,-0.046875
code,p50,743,0,0.5,0.0
code,p51,743,0,0.5,0.03125
code,p52,743,0,0.5,0.125
code,p53,743,0,0.5,-0.078125
code,p54,743,0,0.5,0.0
code,p55,743,0,0.5,0.109375
code,p56,743,0,0.5,0.015625
code,p57,743,0,0.5,0.03125
code,p58,743,0,0.5,-0.09375
code,p59,743,0,0.5,0.03125
code,p60,743,0,0.5,-0.03125
code,p61,743,0,0.5,-0.09375
code,p62,743,0,0.5,0.1875
code,p63,743,0,0.5,-0.25
code,p64,743,0,0.5,0.0
code,p65,743,0,0.5,0.09375
code,p66,743,0,0.5,0.0625
code,p67,743,0,0.5,0.0
code,p68,743,0,0.5,0.03125
code,p69,743,0,0.5,0.0
code,p70,743,0,0.5,-0.125
code,p71,743,0,0.5,0.125
code,p72,743,0,0.5,0.1875
code,p73,743,0,0.5,0.3125
code,p74,743,0,0.5,0.03125
code,p75,743,0,0.5,0.03125
code,p76,743,0,0.5,0.25
code,p77,743,0,0.5,0.0625
code,p78,743,0,0.5,0.1875
code,p79,743,0,0.5,0.171875
code,p80,743,0,0.5,0.1875
code,p81,743,0,0.5,-0.15625
code,p82,743,0,0.5,0.1875
code,p83,743,0,0.5,0.5
code,p84,743,0,0.5,0.59375
code,p85,743,0,0.5,0.0
code,p86,743,0,0.5,0.2578125
code,p87,743,0,0.5,0.25
code,p88,743,0,0.5,-0.0625
code,p89,743,0,0.5,0.15625
code,p90,743,0,0.5,0.46875
code,p91,743,0,0.5,0.0
code,p92,743,0,0.5,0.03125
code,p93,743,0,0.5,-0.09375
code,p94,743,0,0.5,-0.125
code,p95,743,0,0.5,0.0
code,p96,743,0,0.5,0.03125
code,p97,743,0,0.5,-0.03125
code,p98,743,0,0.5,0.0
code,p99,743,0,0.5,-0.125
code,p100,743,0,0.5,-0.03125
code,p101,743,0,0.5,-0.0625
code,p102,743,0,0.5,0.4375
code,p103,743,0,0.5,0.0
code,p104,743,0,0.5,0.0
code,p105,743,0,0.5,0.3125
code,p106,743,0,0.5,0.0
code,p107,743,0,0.5,0.6875
code,p108,743,0,0.5,0.125
code,p109,743,0,0.5,0.09375
code,p110,743,0,0.5,0.15625
code,p111,743,0,0.5,0.15625
code,p112,743,0,0.5,0.3125
code,p113,743,0,0.5,0.4375
code,p114,743,0,0.5,0.171875
code,p115,743,0,0.5,0.03125
code,p116,743,0,0.5,0.28125
code,p117,743,0,0.5,0.4375
code,p118,743,0,0.5,0.15625
code,p119,743,0,0.5,0.109375
code,p120,743,0,0.5,0.125
code,p121,743,0,0.5,0.28125
code,p122,743,0,0.5,0.375
code,p123,743,0,0.5,0.75
code,p124,743,0,0.5,0.0625
code,p125,743,0,0.5,-0.0625
code,p126,743,0,0.5,0.234375
code,p127,743,0,0.5,0.375
code,p128,743,0,0.5,0.0
code,p129,743,0,0.5,0.03125
code,p130,743,0,0.5,-0.0625
code,p131,743,0,0.5,0.125
code,p132,743,0,0.5,0.25
code,p133,743,0,0.5,0.25
code,p134,743,0,0.5,0.03125
code,p135,743,0,0.5,0.21875
code,p136,743,0,0.5,0.0625
code,p137,743,0,0.5,0.25
code,p138,743,0,0.5,0.1875
code,p139,743,0,0.5,0.0859375
code,p140,743,0,0.5,0.03125
code,p141,743,0,0.5,-0.0625
code,p142,743,0,0.5,0.4375
code,p143,743,0,0.5,0.9375
code,p144,743,0,0.5,-0.03125
code,p145,743,0,0.5,0.1875
code,p146,743,0,0.5,0.1875
code,p147,743,0,0.5,0.5
code,p148,743,0,0.5,0.28125
code,p149,743,0,0.5,-0.046875
code,p150,743,0,0.5,0.15625
code,p151,743,0,0.5,0.34375
code,p152,743,0,0.5,0.75
code,p153,743,0,0.5,0.9375
code,p154,743,0,0.5,0.203125
code,p155,743,0,0.5,0.1875
code,p156,743,0,0.5,0.125
code,p157,743,0,0.5,0.0625
code,p158,743,0,0.5,0.1875
code,p159,743,0,0.5,0.015625
code,p160,743,0,0.5,0.5625
code,p161,743,0,0.5,0.0625
code,p162,743,0,0.5,0.3125
code,p163,743,0,0.5,0.375
code,p164,743,0,0.5,0.078125
code,p165,743,0,0.5,0.03125
code,p166,743,0,0.5,0.3125
code,p167,743,0,0.5,0.15625
code,p168,743,0,0.5,-0.03125
code,p169,743,0,0.5,0.078125
code,p170,743,0,0.5,0.125
code,p171,743,0,0.5,0.1875
code,p172,743,0,0.5,0.21875
code,p173,743,0,0.5,0.28125
code,p174,743,0,0.5,-0.15625
code,p175,743,0,0.5,0.21875
code,p176,743,0,0.5,0.1875
code,p177,743,0,0.5,0.375
code,p178,743,0,0.5,0.09375
code,p179,743,0,0.5,-0.234375
code,p180,743,0,0.5,-0.078125
code,p181,743,0,0.5,-0.0625
code,p182,743,0,0.5,0.15625
code,p183,743,0,0.5,0.0625
code,p184,743,0,0.5,0.0625
code,p185,743,0,0.5,-0.125
code,p186,743,0,0.5,0.15625
code,p187,743,0,0.5,-0.078125
code,p188,743,0,0.5,0.0
code,p189,743,0,0.5,0.3125
code,p190,743,0,0.5,-0.03125
code,p191,743,0,0.5,0.125
code,p192,743,0,0.5,0.1875
code,p193,743,0,0.5,0.125
code,p194,743,0,0.5,0.125
code,p195,743,0,0.5,0.09375
code,p196,743,0,0.5,-0.09375
code,p197,743,0,0.5,0.25
code,p198,743,0,0.5,0.15625
code,p199,743,0,0.5,0.0625
code,p200,743,0,0.5,0.0625
code,p1,743,0,1.0,0.0
code,p2,743,0,1.0,0.0
code,p3,743,0,1.0,0.0
code,p4,743,0,1.0,0.0
code,p5,743,0,1.0,0.0
code,p6,743,0,1.0,0.0
code,p7,743,0,1.0,0.0
code,p8,743,0,1.0,0.0
code,p9,743,0,1.0,0.0
code,p10,743,0,1.0,0.0
code,p11,743,0,1.0,0.0
code,p12,743,0,1.0,0.0
code,p13,743,0,1.0,0.0
code,p14,743,0,1.0,0.0
code,p15,743,0,1.0,0.0
code,p16,743,0,1.0,0.0
code,p17,743,0,1.0,0.0
code,p18,743,0,1.0,0.0
code,p19,743,0,1.0,0.0
code,p20,743,0,1.0,0.0
code,p21,743,0,1.0,0.0
code,p22,743,0,1.0,0.0
code,p23,743,0,1.0,0.0
code,p24,743,0,1.0,0.0
code,p25,743,0,1.0,0.0
code,p26,743,0,1.0,0.0
code,p27,743,0,1.0,0.0
code,p28,743,0,1.0,0.0
code,p29,743,0,1.0,0.0
code,p30,743,0,1.0,0.0
code,p31,743,0,1.0,0.0
code,p32,743,0,1.0,0.0
code,p33,743,0,1.0,0.0
code,p34,743,0,1.0,0.0
code,p35,743,0,1.0,0.0
code,p36,743,0,1.0,0.0
code,p37,743,0,1.0,0.0
code,p38,743,0,1.0,0.0
code,p39,743,0,1.0,0.0
code,p40,743,0,1.0,0.0
code,p41,743,0,1.0,0.0
code,p42,743,0,1.0,0.0
code,p43,743,0,1.0,0.0
code,p44,743,0,1.0,0.0
code,p45,743,0,1.0,0.0
code,p46,743,0,1.0,0.0
code,p47,743,0,1.0,0.0
code,p48,743,0,1.0,0.0
code,p49,743,0,1.0,0.0
code,p50,743,0,1.0,0.0
code,p51,743,0,1.0,0.0
code,p52,743,0,1.0,0.0
code,p53,743,0,1.0,0.0
code,p54,743,0,1.0,0.0
code,p55,743,0,1.0,0.0
code,p56,743,0,1.0,0.0
code,p57,743,0,1.0,0.0
code,p58,743,0,1.0,0.0
code,p59,743,0,1.0,0.0
code,p60,743,0,1.0,0.0
code,p61,743,0,1.0,0.0
code,p62,743,0,1.0,0.0
code,p63,743,0,1.0,0.0
code,p64,743,0,1.0,0.0
code,p65,743,0,1.0,0.0
code,p66,743,0,1.0,0.0
code,p67,743,0,1.0,0.0
code,p68,743,0,1.0,0.0
code,p69,743,0,1.0,0.0
code,p70,743,0,1.0,0.0
code,p71,743,0,1.0,0.0
code,p72,743,0,1.0,0.0
code,p73,743,0,1.0,0.0
code,p74,743,0,1.0,0.0
code,p75,743,0,1.0,0.0
code,p76,743,0,1.0,0.0
code,p77,743,0,1.0,0.0
code,p78,743,0,1.0,0.0
code,p79,743,0,1.0,0.0
code,p80,743,0,1.0,0.0
code,p81,743,0,1.0,0.0
code,p82,743,0,1.0,0.0
code,p83,743,0,1.0,0.0
code,p84,743,0,1.0,0.0
code,p85,743,0,1.0,0.0
code,p86,743,0,1.0,0.0
code,p87,743,0,1.0,0.0
code,p88,743,0,1.0,0.0
code,p89,743,0,1.0,0.0
code,p90,743,0,1.0,0.0
code,p91,743,0,1.0,0.0
code,p92,743,0,1.0,0.0
code,p93,743,0,1.0,0.0
code,p94,743,0,1.0,0.0
code,p95,743,0,1.0,0.0
code,p96,743,0,1.0,0.0
code,p97,743,0,1.0,0.0
code,p98,743,0,1.0,0.0
code,p99,743,0,1.0,0.0
code,p100,743,0,1.0,0.0
code,p101,743,0,1.0,0.0
